"","control.1","control.2","control.3","E2.treat.1","E2.treat.2","E2.treat.3"
"PKNOX2",11.9881135786951,12.2710308002511,11.465820338079,13.1971632253183,14.6479724423665,13.5714822349768
"PKP2",45.4721549536711,41.9893679300628,40.8856048582397,44.5831628129924,40.1380030898906,42.3129353746389
"PKP4",112.19909748796,116.411902813002,116.855246798865,122.637887277764,118.718938222848,118.194132813158
"PLA2G12A",49.8471274378501,47.9257958098303,48.4379416078726,46.5661562509936,46.6624274965342,49.1456908647658
"PLA2G15",18.1888619814684,18.4246450658638,21.5584885398611,18.3255945304938,19.4453433296044,16.8311454045786
"PLA2G16",20.0490865023004,20.9946839650314,20.3913092240087,23.1805094993933,21.5881689925707,20.8430385363962
"PLA2G4A",11.7125247607941,12.2348330692769,11.1911899108196,12.5817514686973,11.3537777664631,11.283449433237
"PLA2G4C",7.81983270794193,8.10829173821902,7.99861119392935,7.79521558386678,6.90821407762261,6.58201216938827
"PLA2G6",23.0116662947366,22.1530113562055,24.0988199920103,25.9156728621536,20.9165370683574,26.1086482719068
"PLA2G7",1.17125247607941,1.08593192922576,1.2358369226672,1.36758168138014,1.21533395810027,1.15968785841603
"PLAA",65.9346246828231,66.3866386066682,65.0530824570649,68.5158422371448,67.0352625310046,65.4126637976825
"PLAC1",18.3955535948942,18.098865487096,19.3271163183786,17.6076141477693,17.7502722827803,18.6176915648411
"PLAG1",20.1179837067757,20.2707293455476,19.6360755490454,18.0520781942178,18.2619918440857,19.9340939987188
"PLAGL1",47.5390710879289,46.731270687682,48.8498872487616,54.942594049447,44.9993389222917,55.4456167983231
"PLAGL2",97.5239929347295,100.629692108254,106.79690740049,108.585985501583,107.684985182201,110.170346549523
"PLAT",136.416464861013,143.704991967542,147.476539438285,141.647272648948,149.645989209242,140.416259613616
"PLAU",2.23915914544593,2.64243436111602,2.60898905896408,2.15394114817371,2.782475114598,1.75520324517021
"PLAUR",8.71549636612029,7.89110535237387,7.82696717689224,8.34224825641883,7.1640738582753,7.89841460326593
"PLBD2",32.7950693302234,35.618567278605,35.5303115266819,37.5401171538847,39.8181783640748,39.1159580352217
"PLCB1",119.881135786951,119.488709945808,119.807523891903,114.671723983724,114.369321951752,115.906100011418
"PLCB2",2.13581333873304,1.8460842796838,1.85375538400079,2.15394114817371,1.75903599198724,1.97460365081648
"PLCB3",53.4642306728012,53.9708168825204,55.7156479302461,59.8658881024155,54.4981332790228,61.3694277507725
"PLCB4",74.3745322310424,69.9340162421391,71.815856728327,76.4478159891496,75.1588105667275,79.8930905703367
"PLCD1",6.68302883410015,7.45673258068356,7.00307589511411,7.41913062148724,6.10865226308296,5.51635305624922
"PLCD3",38.6168831083828,39.4193290308952,40.5423168241655,43.6600451780608,40.7456700689408,41.4353337520538
"PLCE1",50.4327536758898,49.5546937036689,52.0767947690593,48.5491496889948,48.4214634885215,53.6277277229682
"PLCG1",128.90666957321,126.981640257466,130.689754572056,135.458965540702,128.665487195721,133.86559035932
"PLCG2",19.0500770374092,20.3431248074959,21.1808717023794,20.8214310990126,21.3642916844996,21.1564676873194
"PLCH1",20.1179837067757,15.8908038976703,20.1510076001568,19.3854703335634,17.462430029546,18.899777800672
"PLCH2",1.99801892978252,1.88228201065799,2.0253994010379,1.94880389596669,2.43066791620055,2.44474737720136
"PLCL1",17.947721765805,17.3025154056638,18.4002386263782,16.2742220084236,16.9187279956591,18.9624636308567
"PLCL2",36.0676865427982,35.0394035830179,34.809406655126,40.3778491427485,39.6262835285853,37.3920977051438
"PLCXD2",5.09839313116918,4.85049595054174,5.5955949554098,5.23099993127902,4.8613358324011,4.92083766949504
"PLD1",35.8609949293724,34.8222171971728,34.1914881937924,31.0099146252946,30.2554190621805,31.8757446488946
"PLD2",15.9152542337849,17.5558995224832,18.709197857045,17.8469409420108,16.5029558520985,19.2445498666876
"PLD3",176.617983672327,183.305309653309,188.739761134007,183.426893015111,186.010060534505,178.153129384776
"PLD6",38.8924719262838,37.9352220609533,38.6199038333499,40.206901432576,39.4024062205142,37.7368697711594
"PLEC",125.875192576299,135.813886615169,152.042270291472,144.074730133397,153.483885919032,178.968045177176
"PLEKHA1",62.6964560724859,57.6991831728621,57.8783625449137,61.5069861200716,56.4810465790812,59.2381095244944
"PLEKHA2",15.5018710069333,13.2483695365543,13.0792740982278,14.1202808602499,14.9677971681823,15.1072850745007
"PLEKHA3",15.0884877800818,16.9043403649477,16.9927576866739,15.3169148314575,15.4475342569061,15.8908579518088
"PLEKHA4",9.33557120639763,7.78251215945129,9.33743452681881,9.60726131169546,7.99561814539654,8.9954166314973
"PLEKHA5",45.3343605447206,44.9575818699465,43.185634686537,41.2325876936111,40.9055824318487,46.6069147422874
"PLEKHA6",6.61413162962489,6.62418476827715,7.55233674963286,8.75252276083287,7.32398622118323,7.96110043345058
"PLEKHA7",42.7507153768984,40.4690632291467,44.5587868228339,43.8651824302679,39.1465464398615,42.3129353746389
"PLEKHA8",47.5046224856913,47.3466321142432,50.8066290429847,51.5920189300656,50.3723943159982,53.1889269116757
"PLEKHA8P1",10.2656834668136,10.7145283683609,11.1568611074122,11.1457907032481,10.9380056229025,11.0953919426831
"PLEKHB1",26.3876293140243,25.0850275651151,24.9570400771959,26.0866205723261,25.426065702361,24.7609029229368
"PLEKHB2",115.609509109485,111.670000055383,107.552141075453,110.124514893135,107.365160456385,106.785311719552
"PLEKHF1",4.44386968865422,5.24867099125785,4.73737487022425,5.40194764145154,4.34961627109572,4.67009434875644
"PLEKHF2",15.9497028360225,14.8048719684446,13.7658501663763,13.7441958978704,12.057392163258,13.1953672538689
"PLEKHG1",23.7006383394892,23.2389432854313,21.4211733262314,21.0949474352886,20.4687824522151,21.3758680929657
"PLEKHG2",56.1856702495739,55.1291442736945,58.5992674164695,61.6095547461751,55.4256249838888,61.7455427318804
"PLEKHG3",40.4082104247396,42.4961361637015,43.1513058831296,44.6173523550269,41.8970390818779,46.0113993555332
"PLEKHG4",64.4877833888427,69.354852546552,70.0994165579559,68.4474631530758,64.3807173067329,68.9857561182075
"PLEKHG4B",2.790336781248,2.78722528501279,2.84929068281603,3.17962740920882,2.52661533394531,3.22832025450949
"PLEKHG5",9.78340303548681,11.1489011400512,11.1911899108196,10.32524169442,10.3623211164339,10.4371907257443
"PLEKHH1",66.9336341477144,66.2780454137457,70.4770333954376,91.3544563161931,80.3399711249445,94.9690327297451
"PLEKHH2",8.99108518402133,9.52000324621251,9.40609213363366,10.188483526282,9.05103974058889,10.5939053012059
"PLEKHH3",34.3797050331544,35.5823695476308,40.336344003721,38.3606661627128,34.9248600590921,36.4831531674664
"PLEKHJ1",48.0213515192557,46.8398638806045,47.9573383601687,48.1046856425463,46.8543223320237,46.6069147422874
"PLEKHM1",19.6701518776865,20.9584862340572,22.9659694795654,22.9069931631173,21.5242040474075,23.2564429985052
"PLEKHM1P1",4.71945850655526,4.88669368151593,5.52693734859496,5.26518947331352,4.09375649044303,6.33126884864967
"PLEKHM2",73.2032797549629,73.4451961466357,76.1069571542548,78.1572930908748,76.4381094699909,72.5275055236403
"PLEKHM3",50.226062062464,50.4234392470495,53.6902485292082,52.0706725185487,52.6751323418724,56.5426188265545
"PLEKHO1",22.2193484432711,22.62358185887,22.3823798216392,22.4283395746342,21.3962741570811,20.9684101967655
"PLEKHO2",7.50979528780326,9.15802593647059,8.03293999733677,8.44481688252234,8.69923254219144,8.55661582020475
"PLGRKT",6.37299141396148,6.29840518950942,5.87022538266918,5.29937901534803,5.69288011952234,4.85815183931039
"PLIN1",0.826766453703111,1.12212966019995,1.20150811925977,1.16244442917312,0.799561814539654,1.06565911313905
"PLIN2",51.9829407765831,51.5093711762753,51.5275339145406,49.4722673239264,50.1804994805087,50.4307503835511
"PLIN3",38.2379484837689,40.7948428079145,38.0019853720163,39.3521628817134,38.7627567688824,35.8562948656199
"PLIN4",1.48128989621807,1.44790923896768,2.16271461466759,2.18813069020822,1.56714115649772,2.09997531118578
"PLIN5",1.20570107831704,1.52030470091607,1.44180974311173,1.74366664375967,1.40722879358979,1.69251741498556
"PLK1",217.474025926156,228.154298330333,218.434176081427,220.043892534064,223.909290543685,213.037793882534
"PLK2",11.7469733630317,11.2936920639479,10.1956546120044,10.7697057408686,10.6501633696682,10.5939053012059
"PLK3",2.51474796334696,2.17186385845152,2.54033145214924,2.39326794241524,2.91040500492434,2.94623401867856
"PLK4",47.2634822700279,45.8987228752755,44.970732463723,45.8823654103036,41.033512322175,43.5979948934242
"PLK5",1.20570107831704,1.01353646727738,1.2358369226672,1.29920259731113,1.47119373875296,1.47311700933928
"PLLP",4.85725291550578,5.75543922489654,5.56126615200238,4.88910451093399,4.66944099691158,4.57606560347946
"PLOD1",148.370129837471,158.582259397935,164.778256355626,158.024063283475,170.594508750181,157.278747933287
"PLOD2",167.213515261454,171.758233472541,180.191889085559,166.058605661583,167.716086217838,169.095026923094
"PLOD3",75.0979528780326,81.5172901538805,86.3026117662592,87.6619857764667,86.4166409154458,86.6945031453712
"PLP2",5.95960818710993,5.35726418418043,6.38515743378051,6.66696069672816,5.3090904485433,5.79843929208014
"PLPP1",24.2862645775289,23.6009205951732,23.5495591374916,23.0095617892208,23.1233276764868,23.9773300456287
"PLPP3",74.8912612646068,76.1962237006743,82.3204705709982,75.9349728586321,78.9647248039362,76.6020844856425
"PLPP4",5.82181377815941,6.18981199658684,6.38515743378051,6.11992802417611,5.43702033886965,5.61038180152619
"PLPP5",18.0166189702803,16.3251766693606,17.5420185411927,18.5991108667699,19.2534484941149,19.4952931874262
"PLPP6",18.5677966060824,17.7730859083283,18.1256081991189,17.4024768955622,18.1660444263409,17.5520324517021
"PLPP7",2.99702839467378,4.01794813813532,4.05079880207581,3.48733328751935,3.55005445655606,3.76114981107901
"PLPPR2",33.5873871816889,33.1209238413857,35.1870234926077,36.6169995189531,36.1082115446108,35.7309232052506
"PLPPR3",3.75489764390163,3.83695948326436,3.63885316118674,4.41045092245094,3.32617714848496,3.91786438654064
"PLRG1",78.8184019196966,75.1464895024227,74.1158865566243,76.6187636993221,71.1610014940292,70.6469306181008
"PLS1",54.5665859444053,50.7130210948431,52.6260556235781,53.3698751158598,51.5557458015169,49.3024054402274
"PLS3",854.325335493215,868.455961532816,819.63451015561,759.691624006666,761.662584530475,729.161576707851
"PLSCR1",55.531146807059,59.0384992189073,54.8230990416531,47.9679274744083,46.8863048046053,46.8890009781183
"PLSCR4",3.03147699691141,3.83695948326436,3.5701955543719,3.55571237158835,3.32617714848496,3.13429150923251
"PLTP",56.3234646585244,63.5994133216555,63.6112727139532,61.8488815404167,64.7964894502936,57.3575346189549
"PLXDC1",1.79132731635674,2.42524797527087,2.23137222148244,2.22232023224272,2.65454522427165,1.78654616026253
