"GeneName","rank"
"RPL22",0.645604228896031
"SLC25A43",0.645844610780402
"WDR44",0.646088364545848
"TTI2",0.64620410399647
"MTCH1",0.646253427273092
"BRI3",0.646422770302207
"PTGS2",0.646860272170654
"ACBD5",0.647533303670241
"HNRNPA1L2",0.648207447379004
"SLC2A4RG",0.648427264368001
"PAPSS1",0.649519495855349
"C1RL",0.649913338596319
"RPE",0.649939231107137
"ENO2",0.650658101314763
"POMZP3",0.650671527563854
"RBMX2",0.650712474303353
"NECAP2",0.65138237439372
"ZNF280D",0.651412789271879
"ADCK2",0.651897125017238
"PLA2G15",0.651921147031386
"RAB22A",0.652000605480941
"TMX2",0.652294598758186
"LOC100130417",0.652298128624417
"IFT43",0.65283027271731
"ZNF502",0.652927451189529
"IRF6",0.653016160676972
"STRN3",0.653089873960438
"LRRC45",0.653547122998557
"TOMM7",0.653770522230039
"ENHO",0.653891213115349
"COPS5",0.654522924143492
"PIPSL",0.654696719192183
"SPSB4",0.654810221893143
"EPDR1",0.654918512118736
"TMEM167B",0.655105717554292
"DCTD",0.655153381483576
"ST6GALNAC3",0.655255429137365
"MAP3K8",0.656065599741199
"IFI16",0.65653012629113
"PIAS1",0.656544769533422
"TMBIM1",0.656566912378505
"C1orf74",0.657302702281494
"LINC00893",0.657336517209273
"LRR1",0.657493588819327
"USP4",0.65764003124891
"STAT6",0.657865456350004
"VPS37D",0.658222780121099
"CFAP20",0.658486534576523
"INTS10",0.658668605812069
"TMCC3",0.658813516456482
"DLST",0.658814680882561
"ZNF12",0.659087518169936
"POLD3",0.659181283367665
"SOWAHC",0.659724926380618
"KLF8",0.659763702293209
"ZNF287",0.660134314368966
"RAD1",0.660144633549115
"CDC42SE1",0.660451937403805
"ATAD2",0.660472614848829
"ABI3BP",0.66070068939689
"GLT8D1",0.662634393142678
"C14orf119",0.662653782714882
"ZNF836",0.662862849627828
"C3orf18",0.663113758314325
"LOC100506100",0.663661855833957
"KCNJ8",0.663812826282411
"MERTK",0.664544765464838
"LOC728613",0.665025452270123
"MIF-AS1",0.665207259939341
"NSF",0.665366724403962
"SNRNP27",0.665576119075546
"PTDSS1",0.66566514679033
"FUCA2",0.666116161887276
"NKX1-2",0.666553773196724
"FAR2",0.666565757810108
"NPRL2",0.666679795092299
"ARL6IP4",0.666707401829319
"C7orf55",0.666920031903221
"TINF2",0.667475358342305
"THAP5",0.667527806473581
"FN3KRP",0.668002167102268
"NGEF",0.668125259032206
"KIFC1",0.668630113035461
"PTPMT1",0.668710096305077
"SH3GLB1",0.668969895244775
"CDH1",0.669989616453459
"RUVBL1",0.670002001330661
"SLC9A6",0.670159943537172
"LIMD2",0.670295440806696
"CERS4",0.671797983429643
"RBM22",0.672069592020321
"PXMP2",0.672504527542073
"KCNE4",0.672699269939438
"SNTA1",0.673162423656881
"ERI3",0.673245604764399
"EXOC1",0.673649800377011
"PMS2",0.674502321574275
"DMTN",0.674722692992012
"NBAS",0.674982498821014
"IFT20",0.675639140359753
"PTPN9",0.675785778869628
"FAM104B",0.67578986225454
"GALNT3",0.675840319908447
"LOC100133315",0.675859098092094
"FUBP3",0.675914299049513
"FBXL2",0.67614000593168
"CIRBP",0.676181266980131
"CYP2R1",0.676227219617084
"RRP8",0.676303276698228
"NDE1",0.676624888906917
"MFSD8",0.676965154751985
"C12orf73",0.677463829172121
"APPBP2",0.677640449631161
"PAAF1",0.677711358582058
"GCSHP3",0.677998331391958
"NME7",0.678219598998241
"RCN1",0.678297623911303
"FOXB1",0.678390046124371
"AK8",0.678396683392939
"COQ10B",0.679020617733823
"TIMM10",0.679392015059628
"UBL3",0.679424736364575
"VGLL4",0.679473042495879
"GPR137B",0.679920362369391
"ZNF564",0.680543210353155
"ACVRL1",0.68069640763767
"RFWD3",0.680804142737542
"MMACHC",0.681002963416445
"NR3C1",0.681451600510033
"BBS4",0.681489734742281
"EMID1",0.682358656081594
"TMEM231",0.682731777312434
"RFC4",0.683087394329977
"GSTA4",0.683225226684291
"HDX",0.683302742657292
"FBXO9",0.683848215093921
"CENPT",0.684091625882743
"INTS9",0.684215592240358
"RRAGC",0.684627510228062
"NUDT9",0.684719964665136
"RNF19A",0.685255408792632
"PYROXD1",0.685391236887216
"COL26A1",0.68550979271403
"MFSD1",0.685635118412614
"PPM1H",0.685639926233906
"WIPI2",0.685902156282371
"KTN1-AS1",0.685954192465797
"LOC283335",0.686214678548117
"CIB1",0.686443242011877
"INTS8",0.686488618079198
"FAM131A",0.686602572627721
"PPP6C",0.686716179163921
"RTTN",0.686830890136474
"GHITM",0.686894349575323
"FRAT2",0.687089621981366
"GTF2A1",0.687190639495103
"TRIB1",0.687703938419244
"STK4",0.688135326553801
"PXYLP1",0.688240173661089
"BAALC",0.688693446367521
"ABCD3",0.689049039421165
"RNF43",0.689795661438157
"TIMM9",0.689937542257387
"CDCP1",0.690373675121279
"HLA-DRB1",0.690381906869002
"KLK1",0.691019400227244
"FIGNL1",0.691481540258099
"DLD",0.691766760142114
"MFAP1",0.692037424975216
"IMPAD1",0.692112264506023
"FBXL4",0.6921622336866
"SLC25A17",0.692520713019599
"LTA4H",0.692594719039515
"ZNF70",0.693050620434376
"PLEKHB2",0.693145733051096
"ZBTB10",0.693480230882421
"CYC1",0.693742039795708
"PTHLH",0.694061560142573
"APAF1",0.694456490117407
"AP5S1",0.694564456000505
"TRIM6",0.696058090131596
"SDHB",0.696669540553455
"KNSTRN",0.696803599360522
"PNPO",0.696867402164331
"DNAL4",0.697242773317142
"CCDC140",0.697717589389826
"CDK5R2",0.697894124717799
"AKAP3",0.698160971692744
"CREM",0.698241005658448
"VPS28",0.698308547074253
"ACADSB",0.698504606778166
"HMGN1",0.699163694489787
"FOXQ1",0.699352917278144
"TRIQK",0.699422114592475
"CD70",0.699609323815873
"PARD6B",0.69998011613196
"AAGAB",0.700315543680547
"POLR2H",0.700612328695269
"TMTC1",0.700660841026686
"PKN2",0.700724462013422
"TCEANC2",0.700947474660078
"C1orf123",0.701723092320872
"HLA-DRB5",0.701849638854869
"SKP2",0.702033900902817
"PCGF5",0.702603221316768
"CAMLG",0.702772391590803
"POMGNT1",0.70310513089172
"EHHADH",0.7031586418054
"INIP",0.703443811820868
"CLPP",0.704043775315628
"RIOK2",0.704085009292349
"GPAM",0.704162111037754
"TMEM55A",0.704186199125988
"KGFLP2",0.705300050691527
"MORN1",0.705439653934958
"SEPSECS",0.70629628230807
"ZP3",0.706726211058379
"FIS1",0.706902679643549
"TRNT1",0.707111655314055
"SURF1",0.708618801563887
"RAB35",0.708690531574619
"NUP58",0.708836144640843
"ZNF765",0.709323888957703
"POLR2C",0.709367517540734
"GIPC1",0.709443656371623
"NUDT2",0.709494029157953
"SLC17A5",0.709886644849686
"ZNF16",0.710836219954827
"LRCH2",0.711726851826335
"HLA-DQB1",0.711789989470817
"PGM2L1",0.712146275814079
"LOC728323",0.712148813283885
"ABCA17P",0.712149314353388
"WWP1",0.71235598549739
"LCMT2",0.712976101748448
"AKR7A2",0.713184507410055
"PIAS2",0.713263819834201
"FAR1",0.714237831468241
"PARP10",0.71428620178152
"TNFRSF19",0.714304569464245
"XRCC5",0.714414088579354
"AK3",0.714789072778215
"DECR1",0.71498096807521
"ZNF223",0.715640987621709
"CMTM8",0.715817823543184
"DNAJC18",0.715926097504011
"SUMO1P3",0.716565238056666
"DLEU2L",0.7168437313212
"MRPL52",0.71715091468669
"CCDC121",0.717513908737873
"ARF3",0.717801964980942
"ERLEC1",0.718206945508906
"ZNF717",0.718235841460155
"BARX1",0.718551455597357
"C12orf56",0.718830335636263
"RAMP1",0.71987630220497
"ERCC1",0.720158142176215
"CCDC122",0.720167863729658
"BAALC-AS1",0.720494843809933
"E2F5",0.722239790763653
"ALYREF",0.722333988100218
"EMP3",0.722653105338626
"TPT1-AS1",0.723032252932775
"ISPD",0.723229208761304
"CCNH",0.723757315148332
"DSC3",0.723879449702869
"DSTNP2",0.723973848193433
"WDR36",0.724402807809188
"SLC11A2",0.725131896102295
"SMN2",0.725843409083257
"TEX264",0.725848582191728
"ZNF688",0.726670358305624
"ING3",0.727355872859066
"FAM89B",0.727646789689862
"HIST1H2BD",0.7278683568629
"TMEM42",0.728355982076284
"TMEM206",0.728387603648829
"LINC01260",0.728726493895396
"OCLN",0.729407635649612
"LRRC69",0.729455311969382
"TGIF1",0.729544068492527
"SECTM1",0.730447098239019
"SMNDC1",0.73062964640313
"ACAD8",0.730698628383297
"NPAS3",0.731152471939023
"NFKBIE",0.73136369926391
"TYW3",0.731481481172338
"SNORD68",0.73172324165443
"ST13",0.732124471023831
"SLC16A4",0.732145136647236
"RICTOR",0.733410721069478
"CTNNA1",0.734380437508976
"RPP30",0.734533957760265
"PSMD4",0.73465659461706
"USP1",0.735141528402367
"HSF2BP",0.735732360613015
"ATF3",0.736717738450472
"PRSS12",0.736981391342662
"WDR11",0.738404424553435
"AKR7A2P1",0.738459043891688
"DHRS7",0.738571748396097
"HOXB-AS3",0.738669353238359
"MXRA8",0.738774337800074
"TTC30A",0.739072788805594
"SMDT1",0.739156052074513
"PRKG2",0.739245485054583
"SLC35G2",0.739371387025345
"TMEM127",0.739413299737352
"RTCA",0.739634681873705
"GABARAPL2",0.739754996953767
"C18orf21",0.740418260070651
"IRF2",0.740761802830593
"BEX4",0.741272363505795
"NMI",0.741461519737283
"A1BG",0.741637055177175
"GPC3",0.742274325230503
"UNC119",0.742746232741694
"THOC5",0.744133916216273
"PKM",0.744200628340566
"CYP27A1",0.744789756003944
"SLF1",0.745252502258769
"NBR1",0.745475323363596
"DSE",0.745522687865672
"IKBIP",0.74596067277443
"FKBP7",0.747186646103911
"UTP4",0.747620179180902
"PSD4",0.747829088641902
"PSMB2",0.749408555713455
"RBP7",0.74952507160993
"CHKB-AS1",0.750697305693684
"SLC38A9",0.751534877204608
"ZBTB14",0.752193590086202
"FNIP1",0.752288350086022
"ELOVL6",0.75244291863967
"APP",0.752810360972074
"UBE2F",0.753008117901652
"NUCB1",0.753299220023995
"SNX4",0.753412117319826
"HIST3H2A",0.753677762832478
"SLBP",0.754463667633944
"CDK17",0.755171935466275
"PLXDC2",0.755680124827537
"LOC100133091",0.755806930007273
"ZNF616",0.756556155477077
"ACOX2",0.756703112359862
"ME1",0.756794057345745
"LLGL1",0.757402916164155
"PTGER2",0.75838785519657
"GALK1",0.758440796022069
"C11orf74",0.759118507178163
"RNF128",0.759608725220483
"FBL",0.759617661001851
"ACSS3",0.759720049427692
"EMC10",0.759816646834973
"LOC100506548",0.760702504020657
"SLC8A3",0.760849607014344
"NAP1L2",0.76099918556736
"LINC00982",0.761019490071672
"DHDH",0.761088965436677
"RPL23AP7",0.761177696628543
"FARSB",0.761219884784413
"PLXNB3",0.76126948215402
"MIF4GD",0.761543089505963
"CFAP36",0.761565154543957
"B3GAT1",0.762973168595066
"ZNF624",0.763135955876693
"RIPPLY3",0.763149842682361
"WDR92",0.763297249096737
"HEXB",0.764987480993563
"ARHGEF39",0.765239547739345
"DYNC1LI1",0.766355176827558
"XRN1",0.766678061258499
"GDPD3",0.767181575430802
"NIPSNAP3A",0.76734826326874
"SLC25A35",0.767410990637801
"KATNA1",0.7677177716759
"SNX12",0.768978221462874
"C11orf63",0.769449277426322
"DHPS",0.769540508740539
"CMC2",0.769894032120813
"EIF2S3",0.77012688573282
"KBTBD3",0.770284634322191
"ERCC5",0.770485492665403
"SBDS",0.770793524627194
"BASP1",0.771057364912754
"SEC22C",0.771098122409022
"ERBB4",0.771501801374886
"NDUFA7",0.771852414218159
"GOT1",0.772037630641755
"NUPR1",0.772451697543525
"MARCH3",0.772463602205045
"HSP90AB1",0.772519736817911
"RELL1",0.772811831609036
"EXD2",0.773065437669549
"TMEM254",0.774202265527624
"ZDHHC3",0.774383722856623
"GALK2",0.774531931025512
"PKN3",0.774817261485288
"SLC37A2",0.775317828320117
"TATDN3",0.776046955001299
"SERF1A",0.776642903456367
"TMEM199",0.776759370214115
"VEZT",0.776974235525496
"KDSR",0.777028364591417
"CHEK1",0.777176449587896
"PPCS",0.777906059426418
"RPS6KB2",0.77815948958198
"ALKBH6",0.778332749517115
"TBX19",0.778399873311641
"PIGA",0.778462102287841
"KCNT2",0.778585796502687
"PLOD2",0.779023775757338
"PPP2R4",0.779425136517609
"COPS8",0.779589292671681
"SLC44A5",0.779751486804431
"GBP1P1",0.780099277430221
"MAP1LC3C",0.780215006614278
"ZSCAN16-AS1",0.780253112352757
"PSME2",0.78097066320383
"HSPA1A",0.781667928963231
"KLF5",0.782101586518067
"COPS2",0.782190059021645
"ZNF652",0.782257227247127
"ZNF254",0.783464951626924
"COL8A1",0.783689933705318
"KCNH3",0.783710057909028
"RNF139",0.78372410468487
"LOC100505666",0.783771267690712
"STIM2",0.783940733244338
"NDUFB2",0.784195575771632
"PGM1",0.784206180186614
"FZD4",0.784503097679409
"RNASEH1-AS1",0.784758079895103
"GTF2H1",0.785322567459419
"HSP90AA1",0.785483750136794
"CSNK1G3",0.785646607417681
"TRMT5",0.786189167016955
"METTL23",0.786477983032228
"LINC00959",0.787020520443553
"NR2F1-AS1",0.787120257245172
"TMLHE",0.787659880605353
"MTMR6",0.787842260557148
"ENPP5",0.78813123706985
"ECD",0.788327746887711
"METTL2A",0.788520234778306
"ARNTL",0.78903025767245
"MICB",0.789080059111784
"RTKN2",0.789327483283395
"RBBP5",0.789576177843454
"PARP8",0.790957390462825
"SLC39A1",0.79101716582749
"MVB12A",0.791746829224022
"PAG1",0.7917542902629
"ZNF492",0.791874608061457
"RBM7",0.792411593237188
"SNAP23",0.792722760144619
"SF3B3",0.793548050652175
"TAGLN2",0.79365106297997
"GIN1",0.79395668144386
"C20orf24",0.794469431132356
"FUT11",0.794704186594419
"MPZL2",0.79525565146527
"REEP6",0.795619599650421
"ZNF814",0.796182923622778
"TNFRSF9",0.796506571858183
"KLHDC2",0.796940730824347
"ABHD18",0.797021415924034
"NAB1",0.797498484959537
"HEBP2",0.797501474293098
"MPV17",0.798094847853435
"TRPV4",0.798420876479028
"FAM102B",0.798618168419544
"CDC5L",0.799008995153883
"B4GAT1",0.799062426224912
"IGBP1",0.799161845467942
"C5orf24",0.799532878873659
"MOSPD2",0.799801807967845
"TIGD1",0.799856491889687
"TFDP1",0.800188673741397
"B3GNT2",0.801129916299258
"CD24",0.801437038524716
"ZNF706",0.801535866541969
"TBCE",0.801933250168842
"GLOD4",0.802671073944401
"RTN3",0.80315677848919
"PLAG1",0.803767467651566
"SYT17",0.804031042782566
"ST3GAL4-AS1",0.804348708708065
"BFSP1",0.80437862668758
"ADK",0.804731641315398
"C6orf226",0.805378763920947
"STK3",0.805399643458302
"THAP8",0.805538157912574
"MAL2",0.80590373684093
"STOX1",0.806335434374293
"MRPL36",0.806455318844866
"MSANTD4",0.807885308200073
"LMAN2",0.807936345730301
"RABIF",0.808298445600083
"ARHGEF25",0.808464532326113
"TMEM167A",0.808944637423223
"TMTC2",0.809073017970554
"LOC646903",0.809518216458185
"CELF3",0.809529437216691
"MYL5",0.809945094698391
"NRIP3",0.809995998046114
"SMPDL3B",0.81024670886684
"LSM12",0.810286745883449
"PRRG1",0.811246508555884
"CAP2",0.811773614944362
"NR2F1",0.811905400722965
"FAM76B",0.811926770452242
"ST3GAL6",0.812533542794905
"LOC113230",0.812618852725366
"SGK1",0.81349368854816
"FAM173B",0.813840514767624
"MTRNR2L8",0.814239332035013
"IQUB",0.81455980578105
"SLC25A26",0.814919165658833
"BRCC3",0.81517189762671
"TMBIM6",0.815236264644802
"MAPKAPK5-AS1",0.816040264881435
"ZBTB25",0.816155673165857
"ZFAND1",0.816186906629313
"UNC93B1",0.816837002109497
"EXO1",0.816916858821933
"ZBTB33",0.817327628611545
"MRPL43",0.817627247781105
"PEPD",0.817699112424229
"PLCD1",0.818185634831397
"ZBED8",0.818288827350107
"SCPEP1",0.818452250982716
"NGLY1",0.818598625182987
"ARL10",0.820491472322339
"MINPP1",0.821537436961691
"SFXN4",0.821548164238379
"EFHB",0.821823027995903
"GPR19",0.822478655082668
"APOPT1",0.822788057873651
"TMEM209",0.822806134591764
"CCDC28B",0.823046027869767
"PHOSPHO1",0.823335065336705
"LRSAM1",0.82342358019934
"PHTF1",0.824023705595796
"TADA1",0.824519316087833
"FDX1",0.824799522882587
"MUT",0.824916064999586
"FAM149B1",0.825101794921345
"MGST1",0.825225031589859
"AP1S3",0.825336132905866
"BAK1",0.826039319990468
"CALU",0.826094853960981
"SERPINB8",0.826329885681053
"ZNF611",0.827188204034052
"SCN4B",0.827513004986689
"CCDC171",0.827681646890616
"FAM134A",0.827949091322597
"EPS15",0.828122237427184
"MED11",0.828150959947483
"NEMP2",0.828846093841755
"UBA6",0.828942023790294
"ELAC1",0.829122293601153
"HIPK3",0.829125319254836
"CFI",0.829581441692403
"ANO10",0.829704212519449
"EIF4E2",0.830299980192587
"KLHL41",0.830434908544401
"SIAH1",0.830801171239955
"MPP1",0.830810719900531
"CCDC68",0.83092422608058
"MID1",0.83187497667323
"DUSP11",0.831882646211948
"P2RY1",0.832617366908843
"PSMB9",0.833044194827405
"KIF2C",0.83327565107462
"C22orf39",0.833350972959998
"PCCB",0.833699577555093
"SPCS3",0.83370783166338
"LOC100287042",0.833724494505318
"TC2N",0.833911501424934
"ARL5A",0.833923102749859
"LYRM9",0.834550279573342
"SUMF1",0.835659592267176
"NDUFA6",0.835875964477481
"C12orf49",0.836261467738619
"GCA",0.837489015368815
"NFU1",0.837660987496248
"TTC39B",0.838241271418171
"ART5",0.839084786894292
"EIF6",0.839217051641622
"SH3RF1",0.839730551201569
"MPZL3",0.839897936641767
"TRPC4AP",0.840747360062117
"TM2D3",0.840927177709504
"GORAB",0.840982387731843
"ZNF772",0.841026441715694
"ARL8B",0.841193041564335
"TBL2",0.841259064434574
"RBMXL1",0.842329216880996
"DTD1",0.842405095984852
"ZNF155",0.842973007160543
"PGAP3",0.843243009733454
"PSRC1",0.843538932767565
"ANKRD6",0.843585393985013
"ZNF205-AS1",0.843769493114682
"STK38L",0.844658824473932
"UBE2D1",0.845537597140212
"ZNF322",0.845544220434287
"EXTL2",0.845632630034488
"TIA1",0.845860147350869
"PTS",0.846089582603068
"NUP155",0.846205167815991
"DDX28",0.846557313598178
"RALA",0.847270008442608
"NRP1",0.847499540012309
"ZNF530",0.847620352897687
"NETO2",0.847643254332611
"PIK3IP1",0.847666084583085
"PPP2CB",0.84984817750811
"RPAIN",0.850322525086124
"LOC100506844",0.850601066136337
"MPHOSPH6",0.850756334811607
"RSU1",0.850781494081359
"TMEM74B",0.851329936290103
"TRIT1",0.851874061143618
"VAV3",0.852337237500747
"GSTM2",0.8527639944363
"GCNT4",0.852792564569224
"GTF2E2",0.852975939852721
"SPC24",0.853294631370426
"M6PR",0.853826116623098
"TBK1",0.853884971768918
"G2E3",0.854609374254645
"ARHGAP4",0.854888177624885
"LOC339803",0.855021548230752
"RAB2A",0.855202931604288
"EPCAM",0.855308172634526
"TRMT61B",0.855503169459795
"MED23",0.855586860840498
"RNF219",0.856320893840798
"BUB1B",0.857727486085662
"ADIPOR2",0.858605363403439
"SEC14L2",0.858795436869956
"C4orf32",0.858941804697574
"SCARB2",0.859408068770715
"LYG1",0.859700647599354
"PINK1",0.860007531939593
"TRAIP",0.860263095928531
"FKBPL",0.860435743515354
"HACE1",0.860744330148635
"ZCCHC17",0.860875667345785
"FNDC4",0.861130140199471
"LYRM1",0.861440882481618
"LLPH",0.862020293830895
"COMMD1",0.862137290338387
"TMEM182",0.862350117681628
"EXOC3-AS1",0.862438539688694
"SVBP",0.862569427532118
"VRK2",0.862579490502369
"MED4",0.863444940146252
"WBP4",0.863652959144746
"ANXA2P2",0.864347376519009
"C6orf48",0.864376900676277
"PEF1",0.864519107887068
"ARMCX6",0.864866733183478
"CCDC189",0.864928824394658
"PRNP",0.865329908556875
"HS6ST2",0.865643683339381
"GSTZ1",0.865865361408739
"CHRNB1",0.866047722562042
"GJA5",0.866428469151287
"PRKRA",0.86742399921847
"LINC00909",0.868175448272854
"IPO5",0.868593636039986
"RALY",0.869065061115668
"C3orf58",0.869326800791789
"MTHFD2L",0.870060463730265
"C1GALT1C1L",0.870405125864179
"INPP5D",0.870441112602842
"MAP1LC3B2",0.870939265038842
"FAM181B",0.871214437397499
"HOXB13",0.871645631625889
"KIF20A",0.871993666854745
"VAMP3",0.872175079064894
"UBE2D2",0.872908072966293
"LIMS2",0.872983040738992
"SEPW1",0.87343110234833
"HELZ2",0.873573069779671
"WTH3DI",0.874876249851535
"IL6ST",0.875385467597957
"GOSR2",0.875786237038798
"LRRC4",0.875904318125688
"TMEM87A",0.876685696280884
"ZNF234",0.876783841104165
"NAA38",0.876866261348107
"UQCRC1",0.877630473579205
"RAC3",0.877754543441411
"CCT2",0.877951024374637
"MSH4",0.878845371639521
"LINC01578",0.879412558521925
"GNAI2",0.879415404174335
"PPIE",0.880007195229222
"SYS1",0.880076920263432
"FBLN1",0.880569834028006
"DLEU1",0.880626768119822
"TRA2A",0.881136374071371
"ANKLE1",0.881662308677416
"CLIC1",0.881832131904116
"LINC00294",0.881844160648133
"TCF24",0.882041931072459
"HLA-DPA1",0.882071354047376
"CHAC2",0.882247660956714
"APOBEC3D",0.883804772106198
"MCM6",0.884722595872758
"ZC3HAV1L",0.884898397745293
"GHDC",0.885413691874472
"LBHD1",0.885726349181698
"FMO5",0.885888528860652
"EPHX4",0.886828444683216
"LINC01184",0.88692413786936
"SETMAR",0.887794496946321
"MLX",0.887894239279895
"CRY1",0.888399181490253
"LRTOMT",0.88855926417564
"MSRA",0.889144196059953
"TMEM216",0.890137644404038
"ZBTB6",0.890586601847142
"CCT7",0.890714717899473
"KBTBD7",0.891181839244024
"MMAB",0.891281980067783
"LAMTOR2",0.892180577206597
"CTAGE5",0.892897102576523
"WDR48",0.893011672603901
"ST3GAL3",0.893227234418215
"VDAC2",0.893230055460893
"NR1D2",0.89395809417843
"FOXN2",0.894062727462964
"MR1",0.894084446202421
"SPINK2",0.894290935208002
"TSPAN11",0.894624447629189
"THUMPD2",0.894834352037324
"ABCF2",0.895015709562446
"NSA2",0.897006826633652
"CCT6A",0.897469669233938
"ITGB1BP1",0.897814769816918
"HARS2",0.898330141393516
"MIS12",0.898534305569104
"RND3",0.898601170489849
"FOXP2",0.899020657858636
"SSH3",0.899048613001264
"CCL5",0.899482627037678
"MGME1",0.899630568482585
"TPGS2",0.899878058428554
"CEBPA-AS1",0.89989256397937
"BDKRB2",0.900279480651972
"FAS",0.900393164953727
"MTFR2",0.901141467878864
"TMPO-AS1",0.901504856583936
"CDC123",0.901621719730813
"VWA5B2",0.901894474032334
"ZDHHC6",0.902224146194723
"SNRPA1",0.902790312552863
"ZNF252P",0.902963737004198
"ZPR1",0.903472145512493
"DUBR",0.904013079811507
"ERLIN1",0.904299452419129
"GTF3A",0.90461728084131
"EEF1G",0.905684603203597
"DHX32",0.905708581503828
"GOLPH3",0.906016599824351
"GK",0.906084632881069
"LYPD6B",0.906584755095167
"RB1CC1",0.907715298110475
"ZNF77",0.907779407073622
"CALM3",0.907946074395465
"PHLDA1",0.907992164083436
"PTPRA",0.908165178216228
"IPP",0.908257525121961
"AIMP1",0.908477856057988
"NXT1",0.908481405140406
"TXNDC9",0.908481791334226
"TGFB1",0.90873903105886
"UBE2M",0.908992874755341
"STYX",0.910152633266377
"NDUFA3",0.910301759079803
"UROD",0.910779668018398
"UBE2Z",0.91147866874798
"CSTF1",0.911993819582902
"RNASEH2B",0.912562641423107
"FAM174A",0.912777612270818
"UBXN4",0.913195465796275
"SLC31A1",0.913526671734024
"TMEM41B",0.913595898295907
"LCAT",0.913623289375856
"HAUS1",0.914131969728482
"TRAPPC8",0.914373295634875
"LOC100130987",0.914377566946886
"LAMTOR3",0.91462978742126
"VPS72",0.914842397496002
"C21orf91",0.915057553204099
"PSMA2",0.915557711968398
"SERPING1",0.9176413551006
"MEA1",0.918067509621496
"COA7",0.918079119669219
"TAPT1",0.918125416651666
"CCDC138",0.918481095601781
"ZNF157",0.918503420172058
"COX6A1",0.918935537950349
"ERGIC2",0.919212859318328
"HLA-DOA",0.919296692639589
"COX20",0.919817460355211
"MTMR2",0.920326130437795
"AKR1B1",0.920329226204811
"ARL5B",0.920445493941463
"SYNRG",0.920619909841857
"LMBRD1",0.921130351723742
"SERPINB1",0.921481103399245
"C1orf115",0.921946369620352
"ACP1",0.922004283435403
"SNX11",0.922637910806555
"SGPP1",0.923380189506579
"LRRTM4",0.923453865970292
"PPM1J",0.923612266174707
"PCDHGB2",0.923706755122357
"SPDL1",0.923810304318555
"MARK1",0.923924352479016
"MOCS3",0.924250771741424
"PIN1",0.924261950201868
"LACC1",0.925373010086285
"LCA5L",0.925723323070132
"ARL2BP",0.926369454106435
"RDH12",0.926887846047664
"PITPNB",0.927135481691209
"UBL4A",0.927826948750464
"PPP2R3A",0.927955791576424
"ARPC2",0.928107374204642
"UBE2D3",0.928340516417469
"CYB5R1",0.928676514998457
"EIF2AK1",0.929851704702359
"TMEM5",0.929880679725819
"ZNF350",0.930051837873192
"AES",0.930283748281777
"INTS6L",0.930710805554937
"MMP11",0.931204904241826
"ZNF382",0.931442628543934
"ITFG1",0.931858736168185
"GMPS",0.932073777192173
"ARPC4",0.932308089972351
"LAPTM4B",0.932766164337392
"VPS33B",0.932802418133928
"FBXO5",0.93319899236866
"SRSF12",0.933721398376081
"IL7",0.933827320997372
"CREB3",0.933873315659744
"CWF19L2",0.934411789354395
"FENDRR",0.934708798326759
"LOC440173",0.934752312345958
"PIGF",0.934811669609052
"CBX1",0.9351098034724
"SSNA1",0.935249026788855
"LENG1",0.935684720208619
"PPID",0.936077375866559
"CORO6",0.937218408284481
"FAM96B",0.937442458218563
"DRAP1",0.937574333888595
"CALD1",0.937775386221328
"MRPL45",0.938424543352256
"MRPL47",0.938776251180237
"PNRC2",0.938892086050617
"UBL7",0.939198741145858
"ZDHHC12",0.93934821193182
"TTC9C",0.939444635773746
"CAMK4",0.940864864402648
"LIFR",0.941314747211147
"CSE1L",0.94182285939336
"LIG3",0.942457384498887
"SPG20",0.942691112348849
"C16orf86",0.943086398282018
"LYNX1",0.943716069619935
"PRR29",0.943820347952687
"HLF",0.944541699216235
"BCL2L1",0.944587332438506
"SEPHS2",0.945348982668864
"PTOV1-AS1",0.945638707080206
"CLCN3",0.945814990413876
"PDE4B",0.946634488851457
"QPRT",0.947168323365872
"TTC23",0.947961480532759
"CTPS2",0.948050929123322
"FUZ",0.948134191725362
"CERS2",0.94817071609024
"PAX6",0.948424701204484
"RAB5A",0.949299632016322
"PRKCI",0.950286895989959
"ATG12",0.950572482612248
"EFNA1",0.950900604823724
"SPRY1",0.951364961706324
"ZNF699",0.951802491909616
"MNS1",0.952452421027441
"TMEM33",0.952578963651265
"APOC1",0.953092264357368
"CPPED1",0.954349251705765
"RIDA",0.954974572908783
"TRA2B",0.955098373825847
"CEPT1",0.955600481155109
"FANCL",0.955728482627042
"MSRB1",0.956233074385915
"SENP3-EIF4A1",0.956884152614829
"ADD1",0.957474997440601
"KCTD18",0.957535355392887
"HHIPL2",0.957650804571422
"FAM110B",0.959165596720292
"ZNF569",0.95982202576702
"ERICH5",0.960514711425382
"RMDN2",0.960854462152559
"MRPL27",0.961293767839693
"ATF1",0.961538128806202
"ZNF573",0.962612863327428
"EIF1AX",0.963257894413235
"C5orf30",0.964074998549531
"ADAMTS10",0.964168276450933
"COX7C",0.964324831260299
"CNRIP1",0.965376415880312
"CCR10",0.966783796310824
"IQGAP1",0.968467506314628
"POLK",0.970248151602081
"ZBTB3",0.970522286057836
"FAM150A",0.971415147360597
"ITIH6",0.971615745206116
"HNRNPA2B1",0.971920063552845
"LAMP2",0.972032270054404
"CCNC",0.972391943924393
